year, trend
2007.5330805882961, 23.124849411936474
2008.1420289427488, 30.87350960091437
2008.955891207879, 41.61710166850153
2009.9750965227665, 55.56076171946798
2010.7896024965166, 72.76150995482375
2012.2194939109188, 95.28381169641641
2013.6500290339409, 121.22277547308637
2015.9025800646123, 144.1581250491042
2019.5906013177253, 174.75301987418575
