year, trend
1981.3024379231276, 28.949159731511877
1982.3388612508124, 32.84183034403506
1983.995658902921, 37.623736276380065
1985.961229324709, 40.667697377656324
1988.4440322155097, 44.82141058087653
1991.5461214364786, 47.52388605223514
1994.958289020234, 50.391198948505206
1998.576740314811, 52.40675166910364
2003.7462362198726, 56.121982573369
2010.3623292869013, 58.956792982271274
2015.013722327546, 59.56473144552038
2020.0785531852391, 60.181954003174916
