year,2,4,6,8
2008,0,0,0,0
2009,0,0,0,0
2010,0,0,0,0
2011,0,0,0,0
2012,0,0,0,0
2013,0,0,0,0
2014,0,0,0,0
2015,28.62190813,3.533568905,59.3639576,8.480565371
2016,19.96805112,2.236421725,64.05750799,13.73801917
2017,14.06959153,1.664145234,65.6580938,18.60816944
2018,7.826086957,1.739130435,66.95652174,23.47826087
2019,4.761904762,0.140056022,65.40616246,29.69187675
2020,1.803051318,0.416088766,61.16504854,36.61581137
