year,2,4,6,8
2008,70,30,0,0
2009,63.88888889,22.22222222,13.88888889,0
2010,61.62790698,18.60465116,18.60465116,1.162790698
2011,59.47136564,15.4185022,20.26431718,4.845814978
2012,51.85185185,9.567901235,31.17283951,7.407407407
2013,47.14640199,3.970223325,39.70223325,9.181141439
2014,34.85477178,3.941908714,49.17012448,12.03319502
2015,28.62190813,3.533568905,59.3639576,8.480565371
2016,0,0,0,0
2017,0,0,0,0
2018,0,0,0,0
2019,0,0,0,0
2020,0,0,0,0
