0.975206608,0,0,0,0,0,0,0,0,0,0,0,0
0,0.016558743,0,0,0,0,0,0,0,0,0,0,0
0,0,0.006489899,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.068575402,0,0,0,0,0,0,0
0,0,0,0,0,0,0.014505483,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000639515,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.009483806,0
0,0,0,0,0,0,0,0,0,0,0,0,1.113148367
