t, intensity
3.00338175,0.208627924
3.028573665,0.175215703
3.05376558,0.167318007
3.069268297,0.158223158
3.294488324,0.151887433
3.463554066,0.14264314
3.507220052,0.132512329
3.507220052,0.12460449
3.532411967,0.116408993
3.549852524,0.106979587
3.582795797,0.088198182
3.582795797,0.080446934
3.582795797,0.072695685
3.582795797,0.064944437
3.58783418,0.040788799
3.591193102,0.096419323
3.607987712,0.0565985
3.607987712,0.048894229
3.641576932,0.032530958
3.658371542,0.02475385
3.663409925,0.016605976
3.698678607,0.010687341
3.762288192,0.002584665
4.313361335,0.001183164
4.817199637,0.053687403
4.873881446,0.003194988
4.917967298,0.011948663
4.943159213,0.025767078
4.951556518,0.01880869
4.968351128,0.033755528
4.980206147,0.044853844
4.993543043,0.057477446
5.018734958,0.065586819
5.018734958,0.10231173
5.030589977,0.07654625
5.034479905,0.091521863
5.069118788,0.109319886
5.075416767,0.119708802
5.136297229,0.133459323
5.201376343,0.147038144
5.53696864,0.155395
5.619742076,0.167752872
5.648532836,0.236117783
5.648532836,0.228366534
5.648532836,0.220615286
5.648532836,0.212864037
5.648532836,0.205112788
5.648532836,0.19736154
5.648532836,0.189610291
5.648532836,0.181859043
5.648532836,0.175957524
5.673724751,0.258990195
5.673724751,0.251369439
5.673724751,0.243565994
5.67687374,0.269677568
5.698916666,0.285708872
5.710367537,0.310534535
5.714031815,0.280036581
5.724108581,0.301644588
5.724108581,0.293362608
5.747621035,0.322222641
5.749300496,0.348688481
5.774492411,0.358113652
5.774492411,0.339526314
5.78079039,0.332525812
5.78634743,0.369367638
5.799684327,0.435274165
5.799684327,0.427522916
5.799684327,0.419771668
5.799684327,0.412020419
5.799684327,0.404269171
5.799684327,0.396517922
5.799684327,0.388766674
5.799684327,0.381015425
5.824876242,0.451051053
5.824876242,0.443338953
5.834953008,0.46146449
5.875260072,0.472230684
5.984918996,0.483442305
6.026411563,0.573390537
6.073436471,0.497522923
6.101987308,0.537189755
6.101987308,0.529438506
6.101987308,0.521687258
6.101987308,0.513936009
6.127179223,0.55289161
6.127179223,0.545283903
6.127179223,0.507036581
6.127179223,0.721722677
6.139034242,0.564065766
6.154050599,0.58039196
6.157409521,0.589599551
6.177563053,0.595069643
6.187010021,0.605875635
6.202754968,0.628620684
6.202754968,0.620869435
6.215350926,0.61514426
6.221229039,0.662532658
6.227946883,0.652197756
6.227946883,0.644368212
6.227946883,0.636695259
6.253138798,0.693538105
6.253138798,0.685786857
6.253138798,0.678035608
6.278330714,0.70148545
6.278330714,0.671553103
6.290185732,0.712385593
6.303522629,0.724896144
6.340569563,0.735782038
6.488263339,0.748035066
6.510096333,0.763021123
6.545365014,0.75620992
6.585672078,0.769927853
6.604343733,0.781651363
6.642872544,0.796092237
6.65620944,0.815537905
6.65620944,0.807786656
6.65814728,0.856374274
6.681401355,0.84669006
6.681401355,0.83897013
6.681401355,0.831187563
6.701554887,0.823131248
6.70659327,0.896926729
6.70659327,0.889175481
6.70659327,0.881424232
6.70659327,0.873672984
6.70659327,0.865921735
6.731785186,0.915878008
6.751938718,0.904995717
6.77209225,0.934362665
6.794764973,0.926136094
6.801062952,0.945395393
6.832552846,0.964432887
6.832552846,0.956893036
6.844407865,0.97552061
6.857744761,0.987213302
6.882936676,0.995241738
7.437158809,0.996558252
7.991380941,0.996470024
8.545603073,0.996221645
9.099825206,0.995300638
9.654047338,0.993772307
9.974344544,0.985409178
10.04337694,0.975231241
10.08734828,0.957895973
10.0907072,0.965982374
10.11869822,0.941533715
10.15228744,0.949541205
10.18307756,0.925690894
10.18811594,0.902102506
10.19707306,0.933804457
10.20826947,0.917865901
10.20826947,0.910002802
10.23346139,0.89415812
10.23346139,0.886406871
10.23346139,0.878655623
10.23849977,0.86255776
10.2586533,0.870855797
10.27376845,0.853764117
10.28384522,0.845096954
10.30903713,0.837688606
10.31533511,0.830431687
10.33926743,0.794038152
10.35942096,0.820326554
10.35942096,0.809865079
10.35942096,0.802025748
10.37621557,0.785672026
10.38461288,0.777451124
10.40980479,0.769582789
10.44003509,0.760998123
10.49871743,0.749307834
10.56095628,0.738345053
10.63149364,0.730197176
10.63459419,0.719347408
10.63653203,0.709278943
10.66172394,0.70182166
10.66172394,0.694070411
10.66732215,0.65922902
10.66802192,0.686805802
10.68691586,0.667440532
10.69636283,0.646702161
10.70371047,0.677217913
10.73285406,0.633042427
10.73958986,0.608903871
10.74233807,0.600093538
10.77434662,0.579447485
10.78768352,0.619814565
10.79608082,0.591583586
10.81287543,0.555098149
10.81287543,0.547346901
10.81287543,0.539654374
10.83302896,0.565361849
10.83806735,0.531355414
10.83806735,0.523604166
10.83806735,0.653985647
10.84310573,0.516174
10.91364309,0.504863658
10.91364309,0.494759893
11.0180096,0.484422647
11.0766496,0.470975743
11.08769632,0.457802169
11.0899865,0.448649642
11.0899865,0.440898394
11.10601772,0.416932209
11.11517841,0.433274733
11.11517841,0.425495522
11.11517841,0.301816689
11.14037033,0.396065182
11.14540871,0.372329991
11.15548548,0.357908114
11.15781089,0.406215229
11.16556224,0.388540789
11.16556224,0.380660912
11.19579254,0.318148304
11.20155069,0.344298783
11.21234723,0.282817442
11.21594607,0.333997544
11.21594607,0.326237596
11.22224405,0.222130088
11.22854203,0.365942263
11.23693934,0.294278566
11.24113799,0.259891268
11.24113799,0.228886274
11.2663299,0.251843973
11.2663299,0.244075946
11.2663299,0.236402993
11.27020558,0.269892417
11.27052856,0.308102102
11.29152182,0.20554516
11.30159859,0.214082247
11.30951605,0.191317416
11.31671374,0.197999795
11.36251722,0.182668774
11.36709757,0.1741204
11.38647596,0.163626075
11.52987609,0.153979702
11.8306288,0.142080652
11.84574395,0.119848876
11.84574395,0.112097627
11.84574395,0.150677705
11.85078234,0.095961009
11.86253856,0.129655618
11.87093587,0.104131424
11.89612778,0.088316102
11.89612778,0.080564854
11.91673935,0.055773963
11.9213197,0.072422485
11.9213197,0.064632089
11.97170353,0.043233681
11.97170353,0.032096698
11.99689544,0.024017401
12.00193383,0.015702497
12.07247119,0.00756245
12.12285502,0.001325967
12.67707715,0.001237738
13.19771006,0.009412761
13.22354792,0.003250072
13.27608491,0.014346485
13.28168311,0.134843247
13.2848321,0.025246803
13.30687503,0.051781929
13.30687503,0.044030681
13.30687503,0.036279432
13.33836492,0.070940291
13.34214371,0.060185488
13.35725886,0.095630048
13.35725886,0.080937908
13.38245077,0.088149276
13.39430579,0.106351752
13.4328346,0.117581246
13.44722998,0.127275544
13.49803721,0.142556113
13.53360226,0.000961618
13.78237243,0.15310542
13.91148099,0.172551434
13.91148099,0.164800186
13.9198783,0.202264673
13.93667291,0.180459631
13.94852793,0.191489669
13.95346752,0.15916351
13.96186482,0.208842085
13.99425443,0.240552198
13.99891176,0.229174094
14.00217189,0.217131208
14.01224865,0.247599043
14.0273638,0.280295433
14.03744057,0.2907304
14.03744057,0.263020246
14.03744057,0.255164697
14.03744057,0.388531192
14.03744057,0.154232088
14.05183595,0.302361672
14.06263248,0.348189824
14.06263248,0.340438575
14.06263248,0.332687327
14.06263248,0.324936078
14.06263248,0.317184829
14.06263248,0.309433581
14.06457032,0.272730362
14.0878244,0.371362835
14.0878244,0.363545874
14.0878244,0.356156742
14.11301631,0.381478484
14.11301631,0.394433782
14.11581541,0.410298436
14.13820823,0.437365487
14.13820823,0.426893037
14.13820823,0.401960289
14.15836176,0.418891964
14.16340014,0.447988578
14.20118801,0.458426875
14.21882236,0.4675965
14.25083091,0.477715027
14.36853431,0.488194798
14.39012738,0.49505714
14.40020414,0.505131669
14.41531929,0.515727494
14.44051121,0.523844478
14.44680919,0.534516399
14.46570312,0.55333938
14.46570312,0.545588132
14.46738258,0.609393067
14.49089504,0.584589405
14.49089504,0.576838157
14.49089504,0.569126056
14.49089504,0.561074675
14.50275006,0.595790427
14.51608695,0.643272195
14.51608695,0.627769698
14.51608695,0.620018449
14.54127887,0.661750276
14.54127887,0.635482156
14.55807348,0.671983728
14.56287194,0.68147544
14.5722843,0.652270945
14.5916627,0.698588995
14.60509839,0.690918469
14.61685461,0.719024462
14.61685461,0.711273213
14.61685461,0.703521965
14.64834451,0.729770958
14.69243036,0.749325869
14.75226116,0.743777529
14.84358185,0.857140834
14.85701754,0.757095111
14.86037646,0.810398695
14.86877377,0.775753082
14.89816433,0.768354579
14.94434951,0.77994296
14.95379648,0.790500744
14.96954143,0.824816391
14.96954143,0.817065142
14.97673912,0.804167469
14.99473334,0.840403413
15.01488687,0.832092638
15.01677627,0.851312238
15.01992526,0.863397183
15.05697219,0.882470133
15.0652707,0.870638197
15.07030909,0.924262816
15.07030909,0.916511567
15.07030909,0.908760319
15.07030909,0.90100907
15.08830331,0.894088568
15.09130235,0.94011794
15.095501,0.931407632
15.12069292,0.956325513
15.13868714,0.948952016
15.15046518,0.96432656
15.17107675,0.977191962
15.22146058,0.987948513
15.24665249,0.99611811
15.80087462,0.996548767
16.35509676,0.996108209
16.90931889,0.996060017
17.46354102,0.995297558
18.01776315,0.993069373
18.33086267,0.984255409
18.40068026,0.973706648
18.44602571,0.966061742
18.45106409,0.94199771
18.47121763,0.957927203
18.47121763,0.950128977
18.47681583,0.918380255
18.49640954,0.934352803
18.49640954,0.926601555
18.54511391,0.905314834
18.55519068,0.912861539
18.57198529,0.894961482
18.57198529,0.887146075
18.5971772,0.86846862
18.5971772,0.860717371
18.59946738,0.877693279
18.62236912,0.85301122
18.62236912,0.845371822
18.62236912,0.837620574
18.62236912,0.829869325
18.62236912,0.815267226
18.63356552,0.806694034
18.63496507,0.822565658
18.65259941,0.798391072
18.71128176,0.786553634
18.73321354,0.762031814
18.74472985,0.773090089
18.81550713,0.752085545
18.89754234,0.741146427
18.90451857,0.730395056
18.9246721,0.720041889
18.97925458,0.708545816
19.00024784,0.687668853
19.00024784,0.699532352
19.0044465,0.674748642
19.05063167,0.666414095
19.05063167,0.658662847
19.05063167,0.650911598
19.05063167,0.64316035
19.05063167,0.635409101
19.07582359,0.627491832
19.07582359,0.619652501
19.07582359,0.6119404
19.07582359,0.604179365
19.07582359,0.5964901
19.1010155,0.58837383
19.1010155,0.580622582
19.12620742,0.572938801
19.12620742,0.565033447
19.15643772,0.535024104
19.16315556,0.553588048
19.17659125,0.542846104
19.20178316,0.512360174
19.20178316,0.504608926
19.21353939,0.523476336
19.2206771,0.497166234
19.30026065,0.489556245
19.35797304,0.463075019
19.3680498,0.48000107
19.37812657,0.470921552
19.38372477,0.45445349
19.44036542,0.442887294
19.4587407,0.412821933
19.46629827,0.42997755
19.46881746,0.400235105
19.47889423,0.421011502
19.47889423,0.389913299
19.49149019,0.3702287
19.50408614,0.360510457
19.50408614,0.352759208
19.50408614,0.34500796
19.50408614,0.337256711
19.50408614,0.329505463
19.50408614,0.321754214
19.50912453,0.274630218
19.51095667,0.381049761
19.52927806,0.313971166
19.52927806,0.306059598
19.52927806,0.298162198
19.52927806,0.290426609
