1.00
9.00
0.29
0.35
0.07
0.00
0.00
0.18
0.95
0.00
0.96
0.28
0.25
0.00
0.01
0.05
0.81
0.24
0.53
0.61
0.00
0.00
0.04
0.59
0.19
0.06
0.00
0.03
0.01
0.01
0.03
0.02
0.02
0.02
0.02
0.70
0.57
0.30
0.15
0.68
0.00
0.00
0.18
0.63
0.40
0.11
0.00
1.00
0.79
1.00
1.00
0.62
0.41
1.00
0.76
0.00
1.00
0.00
0.97
0.00
1.00
0.00
1.00
0.05
0.05
0.12
0.54
0.49
0.00
0.73
0.46
1.00
0.77
0.00
0.00
0.00
1.00
0.01
0.00
0.03
0.02
0.82
0.52
0.98
0.03
0.01
0.56
0.00
1.00
1.00
0.22
0.00
0.00
0.54
0.17
0.08
0.00
0.01
0.01
0.30
1.00
1.00
0.00
1.00
1.00
0.99
0.75
0.01
0.71
0.00
1.00
0.01
1.00
0.98
0.00
0.01
0.01
0.02
0.01
0.02
0.03
0.03
0.00
1.00
0.00
0.00
0.00
1.00
0.35
0.43
0.06
0.35
0.67
0.63
0.57
0.70
0.59
0.20
0.11
0.32
0.35
0.29
0.72
0.72
0.28
0.30
0.78
0.78
0.48
0.48
0.23
0.30
0.36
0.36
0.48
0.43
0.30
0.82
0.26
0.84
0.30
0.39
0.57
0.50
0.47
0.33
0.25
0.00
1.00
1.00
0.70
0.64
0.63
0.39
0.55
0.52
0.46
0.31
0.25
0.54
0.00
0.00
0.99
1.00
0.00
0.01
0.40
1.00
0.00
0.19
0.48
0.49
0.43
0.36
0.35
