2
29
30
27
47
24
1
21
27
33
31
5
4
6
29
29
26
1
3
1
2
86
6
89
4
13
6
1
86
86
1
86
85
60
73
1
8
11
5
135
135
1
19
31
90
16
2
1
3
1
1
2
43
86
46
34
24
3
25
47
9
1
41
59
57
74
17
5
1
1
87
1
48
23
1
89
89
1
132
1
1
13
71
49
39
42
5
1
1
1
21
26
25
24
69
71
29
1
1
16
28
1
84
1
10
1
93
1
63
1
1
14
1
1
69
71
65
61
68
63
62
59
1
1
1
2
95
96
74
1
1
89
90
1
57
57
25
28
1
59
1
63
1
1
24
1
25
30
16
1
40
56
39
1
63
1
1
1
1
1
1
1
1
1
1
1
87
88
88
86
86
87
4
1
4
1
1
1
43
88
1
1
49
68
69
48
89
14
85
1
48
1
1
2
26
6
1
1
1
12
2
13
1
1
1
1
1
121
37
35
135
1
1
1
3
2
1
2
88
89
89
2
2
92
89
90
90
88
86
30
130
134
88
88
1
19
8
1
1
1
4
1
88
132
89
130
1
1
22
31
37
1
85
1
21
8
13
13
9
18
1
1
1
51
59
1
1
1
12
12
9
18
29
1
1
35
56
34
53
1
1
1
1
1
19
9
1
1
19
10
5
52
1
1
23
3
7
1
1
1
1
28
2
3
28
26
27
1
1
1
1
1
10
10
10
10
1
65
58
41
75
1
27
15
17
20
16
13
91
57
1
29
38
1
14
23
18
3
6
28
1
46
1
1
1
1
1
1
1
3
5
4
17
4
2
24
11
13
11
40
86
1
39
1
1
36
1
1
1
14
14
1
1
9
18
17
33
32
33
6
25
92
1
1
1
1
1
1
1
1
1
1
1
1
1
1
20
1
1
1
1
1
1
130
128
114
131
33
30
1
1
1
4
6
1
4
3
92
17
30
1
50
32
41
1
29
20
1
1
3
1
1
1
1
1
1
3
18
131
52
75
48
119
123
118
134
1
1
46
47
1
1
15
16
42
16
1
1
1
81
1
25
29
1
137
1
24
42
92
1
56
57
15
19
32
33
57
23
1
7
8
30
1
6
1
25
45
112
30
28
6
6
5
37
18
3
56
63
28
46
1
1
65
1
2
21
1
132
131
1
47
3
1
129
1
1
1
1
1
1
1
132
131
131
2
128
82
130
89
12
3
4
46
36
1
84
8
56
4
34
1
1
1
24
132
132
132
134
46
33
88
8
132
132
117
134
131
88
44
47
40
131
1
28
28
31
35
36
35
1
90
1
1
1
60
1
14
1
1
1
1
1
1
131
57
3
19
131
4
5
1
78
86
86
132
28
1
1
6
9
27
15
2
6
1
1
1
1
1
1
5
4
1
2
1
1
1
1
3
67
13
133
129
8
1
1
1
14
15
10
4
1
1
1
1
1
1
12
1
1
1
1
1
1
1
14
1
1
1
8
61
130
32
1
1
88
31
85
28
1
1
1
91
1
1
1
1
5
7
127
119
1
1
127
23
82
1
24
3
1
110
1
11
132
3
2
8
7
1
4
1
1
1
1
1
5
18
1
1
130
1
1
1
1
1
3
1
1
1
