0.00
0.03
0.21
0.18
0.05
0.10
0.19
0.34
0.32
0.20
0.00
0.04
0.04
0.18
0.00
0.00
0.01
0.16
0.17
0.39
0.23
0.22
0.00
0.20
0.22
0.29
0.24
0.82
0.03
0.23
0.07
0.00
0.29
0.00
0.01
0.16
0.15
0.13
0.01
0.00
0.01
0.01
0.00
0.00
0.00
0.20
0.18
0.00
0.24
0.26
0.00
0.00
0.21
0.17
0.33
0.24
0.23
0.01
0.01
0.39
0.01
0.01
0.25
0.01
0.00
0.55
0.31
0.02
0.13
0.12
0.12
0.56
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.23
0.00
0.48
0.58
0.58
0.42
0.55
0.39
0.01
0.01
0.01
0.41
0.27
0.52
0.38
0.28
0.11
0.00
0.00
0.31
0.28
0.18
0.26
0.01
0.01
0.27
0.27
0.01
0.01
0.01
0.08
0.08
0.12
0.01
0.02
0.00
0.01
0.01
0.01
0.01
0.01
0.39
0.01
0.44
0.01
0.01
0.01
0.00
0.01
0.29
0.01
0.01
0.01
0.34
0.55
0.01
0.00
0.42
0.01
0.00
0.00
0.01
0.01
0.01
0.01
0.01
0.00
0.31
0.41
0.31
0.33
0.01
0.01
0.01
0.01
0.00
0.01
0.00
0.16
0.18
0.18
0.16
0.07
0.07
0.34
0.19
0.20
0.17
0.17
0.19
0.19
0.41
0.41
0.22
0.24
0.01
0.06
0.17
0.17
0.00
0.19
0.01
0.27
0.01
0.01
0.01
0.00
0.01
0.00
0.01
0.00
0.17
0.19
0.00
0.00
0.14
0.14
0.18
0.18
0.13
0.14
0.22
0.22
0.17
0.17
0.18
0.12
0.21
0.21
0.00
0.01
0.00
0.15
0.01
0.00
