wavelength,intensity
380.57460885581924,0.00669826006622487
384.558603923542,0.006716410385440019
388.54089739883835,0.004716472086921941
392.5243252690857,0.0040619262002261625
396.5083203368084,0.004080076519441311
400.4923154045312,0.00409822683865646
404.476310472254,0.004116377157871609
408.46030553997673,0.004134527477086758
412.44571860138825,0.005834418311079448
416.4314152615374,0.007870657248027824
420.418813514113,0.011924984802709204
424.40762976037735,0.017661052872168126
427.9008099459908,0.026197753009688185
430.56588181741347,0.036972992517074976
432.40341257212106,0.05065946760023987
434.70581837772636,0.06443775304810129
435.9145540111245,0.08049821425827641
436.9218967275646,0.09395667595630108
438.42818415659593,0.1085385667874128
439.4332580831342,0.11930624366179354
440.4457055768536,0.13881897121301767
440.436630417246,0.12805583191844094
441.96749640354784,0.17178789167236475
441.4564514781466,0.1563136101465088
440.9527801199265,0.14958437929749635
442.9927058404654,0.20643628385658763
442.48194451380186,0.19129835043368715
441.97827315558186,0.1845691195846747
444.51818345075014,0.2437777296543565
444.0088401177754,0.23032153674623368
443.9997649581678,0.21955839745165695
445.552751646013,0.2895256092361117
445.04340831303824,0.27606941632798887
445.0343331534307,0.26530627703341203
445.0252579938231,0.2545431377388353
446.76012600547006,0.3433465995521001
446.5827822614721,0.3298919191705785
446.57370710186456,0.31912877987600174
446.564631942257,0.3083656405814249
446.5561239801249,0.2982751974927591
447.8045256236411,0.40075454670298016
447.6275600112935,0.3877483304587326
447.61848485168593,0.37698519116415574
447.6094096920783,0.366222051869579
447.60090172994626,0.3561316087809132
448.8496815051128,0.45905942212840833
448.67233776111493,0.4456047417468867
448.6632626015073,0.43484160245230985
448.65418744189975,0.424078463157733
448.64567947976764,0.4139880200690673
449.9024000195908,0.5263335802993171
449.7241109464671,0.5117577395746102
449.7148467210344,0.5007703682113965
449.7057715614268,0.4900072289168197
449.6966964018192,0.47924408962224296
450.185620625677,0.4684832191175681
451.9632175138096,0.6079631284427988
451.785117506511,0.593611519786729
451.77604234690347,0.5828483804921522
451.7669671872959,0.5720852411975754
451.75789202768834,0.5613221019029986
451.7488168680808,0.5505589626084217
451.57336378233447,0.5393466029132703
453.02501118789513,0.6860004259082844
452.84804557554753,0.6729942096640367
452.83897041593997,0.6622310703694599
452.8298952563324,0.6514679310748831
452.82082009672484,0.6407047917803064
452.8117449371173,0.6299416524857295
452.8038041724607,0.6205239056029748
454.08982991518326,0.7676254364719621
453.91210803953504,0.7537222919531665
453.9030328799274,0.7429591526585897
453.8939577203199,0.7321960133640129
453.8848825607123,0.7214328740694361
453.87580740110474,0.7106697347748593
453.8667322414972,0.6999065954802826
455.13233887510273,0.8227910629364721
454.954049801979,0.8082152222117653
454.9445965107211,0.7970036187799144
454.9353322852884,0.7860162474167006
455.4242565091462,0.7752553769120257
456.9965279111575,0.8680942596974563
456.4871845781827,0.8546380667893334
456.4781094185752,0.8438749274947566
456.4701686539185,0.8344571806120019
458.52200552144234,0.9054357054952252
458.01067699730334,0.8896250758664137
458.0016018376958,0.8788619365718369
459.88205053471415,0.9434490912356046
460.0367063796931,0.9299959233806843
460.523361813649,0.9165442680523651
460.06166306861394,0.9595945564407704
460.5517216874226,0.9501790783479176
462.50628418790285,0.905790203917396
462.4972090282953,0.8950270646228191
462.48473068383487,0.880227748092776
463.4727886861089,0.8708145387898252
463.9600113175403,0.8580355796674171
463.45123518204093,0.8452520829652053
464.93615817282944,0.834495750040334
464.9270830132218,0.8237326107457572
464.9180078536143,0.8129694714511805
464.9089326940067,0.8022063321566038
466.0592091742661,0.7883092377442131
465.8822435619185,0.7753030214999654
465.87316840231097,0.7645398822053887
465.6977153165646,0.7533275225102372
467.0136134596621,0.7389827202238732
466.8362697156642,0.7255280398423516
466.8271945560566,0.7147649005477748
466.8186865939245,0.7046744574591091
468.80160896817836,0.6939203933241398
468.2962360175318,0.6851730738573942
468.2871608579243,0.6744099345628174
468.77589601595685,0.6634248319895055
469.2623623840876,0.6497489445925495
469.25139656622844,0.6367434846116025
469.24232140662093,0.6259803453170256
469.2332462470133,0.6152172060224488
469.72046887844465,0.6024382469000408
470.87206881948015,0.5901107769681093
470.69434694383193,0.5762076324493136
470.6852717842243,0.5654444931547369
471.1734397447815,0.5537866943755138
471.660851442038,0.5412319673217428
471.65177628243043,0.530468828027166
471.47481067008283,0.5174626117829184
472.62849033519507,0.5076016946059941
473.11514576915096,0.494150039277675
473.1060706095434,0.48338689998309814
473.093592265083,0.46858758345305507
474.081650267357,0.4591743741501042
474.07257510774946,0.44841123485552736
474.0634999481419,0.4376480955609505
474.0510216036815,0.42284877903090745
475.53594459447,0.41209244610603646
475.5268694348624,0.4013293068114596
475.3499038225148,0.38832309056721204
476.5024490926761,0.37711678097846557
476.49337393306854,0.36635364168388884
